transaction_id,Sta,station_name,Dest,dest_station_name,Line,LineCC,PrType,TxT,FarT,Value,TrxDetail,InsertionDateTime
28317,37,HUDA City Centre,28,Qutab Minar,Yellow Line,YL,Other,Exit,Student,60.00,OT-20240514-385214,2024-05-14 09:12:38
28318,25,Hauz Khas,21,Jor Bagh,Yellow Line,YL,Other,Entry,Adult,60.00,OT-20240531-520522,2024-05-31 18:43:40
28319,36,IFFCO Chowk,14,Chawri Bazar,Yellow Line,YL,QR Ticket,Entry,Concession,60.00,QR-20240728-104653,2024-07-28 16:45:10
28320,18,Central Secretariat,19,Udyog Bhawan,Yellow Line,YL,Other,Entry,Student,50.00,OT-20240611-681052,2024-06-11 08:15:44
28321,83,Noida Sector 61,63,Karol Bagh,Blue Line (N),BLN,Other,Entry,Concession,20.00,OT-20240726-594370,2024-07-26 07:33:40
28322,77,Noida Sector 18,51,Janakpuri West,Blue Line (N),BLN,Other,Exit,Adult,60.00,OT-20240528-763411,2024-05-28 21:34:27
28323,12,Kashmere Gate,37,HUDA City Centre,Yellow Line,YL,Other,Entry,Student,40.00,OT-20240514-364027,2024-05-14 11:14:24
28324,37,HUDA City Centre,3,Haiderpur Badli Mor,Yellow Line,YL,QR Ticket,Entry,Adult,50.00,QR-20240523-032610,2024-05-23 09:44:40
28325,25,Hauz Khas,20,Lok Kalyan Marg,Yellow Line,YL,QR Ticket,Entry,Concession,40.00,QR-20240712-067486,2024-07-12 21:02:49
28326,109,Rajendra Nagar,93,Keshav Puram,Red Line,RL,Other,Exit,Student,40.00,OT-20240801-745536,2024-08-01 19:21:28
28327,22,INA,9,Vishwavidyalaya,Yellow Line,YL,Other,Exit,Adult,20.00,OT-20240530-333933,2024-05-30 20:46:13
28328,6,Azadpur,2,Rohini Sector 18-19,Yellow Line,YL,Other,Exit,Student,30.00,OT-20240531-667057,2024-05-31 14:11:49
28329,139,Pandit Shree Ram Sharma,126,Paschim Vihar East,Green Line,GL,Other,Entry,Senior Citizen,60.00,OT-20240726-728073,2024-07-26 16:10:59
28330,97,Pratap Nagar,105,Jhilmil,Red Line,RL,QR Ticket,Entry,Senior Citizen,40.00,QR-20240618-004406,2024-06-18 08:56:53
28331,151,Lajpat Nagar,157,Harkesh Nagar Okhla,Violet Line,VL,QR Ticket,Entry,Concession,10.00,QR-20240708-656611,2024-07-08 13:23:04
28332,116,Nirman Vihar,129,Udyog Nagar,Blue Line (V),BLV,Other,Exit,Student,20.00,OT-20240706-881917,2024-07-06 15:07:28
28333,32,Arjan Garh,30,Sultanpur,Yellow Line,YL,Other,Exit,Adult,10.00,OT-20240520-233696,2024-05-20 18:17:02
28334,18,Central Secretariat,2,Rohini Sector 18-19,Yellow Line,YL,Other,Exit,Adult,50.00,OT-20240624-955717,2024-06-24 18:30:56
28335,34,Sikanderpur,13,Chandni Chowk,Yellow Line,YL,Other,Entry,Adult,20.00,OT-20240611-110104,2024-06-11 18:27:43
28336,123,Punjabi Bagh,138,Tikri Border,Green Line,GL,Other,Entry,Adult,20.00,OT-20240727-943225,2024-07-27 19:59:45
28337,62,Rajendra Place,47,Dwarka Mor,Blue Line (N),BLN,QR Ticket,Exit,Concession,30.00,QR-20240612-918606,2024-06-12 06:17:42
28338,135,Mundka Industrial Area,114,Shaheed Sthal,Green Line,GL,Other,Entry,Adult,10.00,OT-20240501-778148,2024-05-01 18:05:21
28339,141,Brigadier Hoshiar Singh,136,Ghevra,Green Line,GL,Other,Entry,Concession,20.00,OT-20240508-978679,2024-05-08 06:54:12
28340,73,Mayur Vihar Extension,52,Janakpuri East,Blue Line (N),BLN,Other,Entry,Adult,20.00,OT-20240607-136597,2024-06-07 13:09:22
28341,38,Dwarka Sector 21,78,Botanical Garden,Blue Line (N),BLN,Other,Entry,Adult,50.00,OT-20240801-240981,2024-08-01 21:12:00
28342,129,Udyog Nagar,133,Rajdhani Park,Green Line,GL,Other,Exit,Adult,60.00,OT-20240620-041390,2024-06-20 09:32:53
28343,41,Dwarka Sector 10,83,Noida Sector 61,Blue Line (N),BLN,Other,Exit,Senior Citizen,40.00,OT-20240731-697243,2024-07-31 17:39:43
28344,29,Chhatarpur,64,Jhandewalan,Yellow Line,YL,Other,Entry,Adult,30.00,OT-20240602-250780,2024-06-02 18:06:20
28345,87,Rithala,98,Pulbangash,Red Line,RL,Other,Entry,Adult,20.00,OT-20240624-106183,2024-06-24 06:58:00
28346,32,Arjan Garh,21,Jor Bagh,Yellow Line,YL,Other,Exit,Student,20.00,OT-20240630-594879,2024-06-30 17:33:01
28347,15,New Delhi,41,Dwarka Sector 10,Yellow Line,YL,Other,Exit,Student,30.00,OT-20240722-447934,2024-07-22 15:01:40
28348,30,Sultanpur,17,Patel Chowk,Yellow Line,YL,Other,Exit,Adult,60.00,OT-20240606-789218,2024-06-06 10:00:20
28349,24,Green Park,21,Jor Bagh,Yellow Line,YL,Other,Exit,Adult,60.00,OT-20240630-724607,2024-06-30 19:15:23
28350,25,Hauz Khas,10,Vidhan Sabha,Yellow Line,YL,Other,Entry,Senior Citizen,40.00,OT-20240521-720009,2024-05-21 21:58:32
28351,32,Arjan Garh,34,Sikanderpur,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240605-417246,2024-06-05 10:39:49
28352,78,Botanical Garden,39,Dwarka Sector 8,Blue Line (N),BLN,Other,Exit,Adult,50.00,OT-20240715-072575,2024-07-15 15:02:32
28353,102,Welcome,93,Keshav Puram,Red Line,RL,Other,Exit,Student,20.00,OT-20240723-865474,2024-07-23 18:00:23
28354,119,Anand Vihar,121,Vaishali,Blue Line (V),BLV,Other,Entry,Adult,50.00,OT-20240604-413800,2024-06-04 13:01:05
28355,43,Dwarka Sector 12,71,Akshardham,Blue Line (N),BLN,QR Ticket,Exit,Adult,30.00,QR-20240429-888030,2024-04-29 12:36:25
28356,22,INA,29,Chhatarpur,Yellow Line,YL,QR Ticket,Entry,Student,60.00,QR-20240801-624596,2024-08-01 00:29:44
28357,10,Vidhan Sabha,31,Ghitorni,Yellow Line,YL,Other,Entry,Student,50.00,OT-20240525-184112,2024-05-25 18:16:09
28358,37,HUDA City Centre,4,Jahangirpuri,Yellow Line,YL,QR Ticket,Entry,Senior Citizen,40.00,QR-20240703-135955,2024-07-03 22:39:47
28359,119,Anand Vihar,118,Karkarduma,Blue Line (V),BLV,Other,Exit,Adult,40.00,OT-20240725-929429,2024-07-25 13:59:50
28360,34,Sikanderpur,8,Guru Tegh Bahadur Nagar,Yellow Line,YL,QR Ticket,Entry,Student,60.00,QR-20240710-675525,2024-07-10 15:08:38
28361,25,Hauz Khas,37,HUDA City Centre,Yellow Line,YL,QR Ticket,Exit,Adult,60.00,QR-20240609-773777,2024-06-09 19:56:49
28362,63,Karol Bagh,47,Dwarka Mor,Blue Line (N),BLN,QR Ticket,Exit,Student,30.00,QR-20240710-699811,2024-07-10 17:31:57
28363,131,Nangloi,136,Ghevra,Green Line,GL,Other,Exit,Adult,50.00,OT-20240518-025015,2024-05-18 07:12:43
28364,151,Lajpat Nagar,150,Jangpura,Violet Line,VL,Other,Entry,Adult,60.00,OT-20240707-527840,2024-07-07 12:09:07
28365,21,Jor Bagh,24,Green Park,Yellow Line,YL,Other,Entry,Student,40.00,OT-20240628-155151,2024-06-28 19:30:37
28366,88,Rohini West,100,Shastri Park,Red Line,RL,QR Ticket,Entry,Adult,20.00,QR-20240505-604319,2024-05-05 06:08:28
28367,25,Hauz Khas,17,Patel Chowk,Yellow Line,YL,Other,Exit,Student,30.00,OT-20240705-956843,2024-07-05 21:46:23
28368,54,Subhash Nagar,50,Uttam Nagar East,Blue Line (N),BLN,Other,Entry,Adult,50.00,OT-20240526-157782,2024-05-26 18:24:39
28369,37,HUDA City Centre,19,Udyog Bhawan,Yellow Line,YL,Other,Entry,Senior Citizen,50.00,OT-20240626-323606,2024-06-26 18:17:53
28370,95,Inderlok,105,Jhilmil,Red Line,RL,Other,Exit,Senior Citizen,20.00,OT-20240601-870749,2024-06-01 12:28:32
28371,115,Laxmi Nagar,121,Vaishali,Blue Line (V),BLV,Other,Exit,Senior Citizen,50.00,OT-20240612-067734,2024-06-12 14:55:58
28372,117,Preet Vihar,120,Kaushambi,Blue Line (V),BLV,Other,Entry,Adult,30.00,OT-20240705-978546,2024-07-05 08:10:33
28373,37,HUDA City Centre,16,Rajiv Chowk,Yellow Line,YL,QR Ticket,Exit,Adult,60.00,QR-20240430-566673,2024-04-30 10:04:43
28374,73,Mayur Vihar Extension,76,Noida Sector 16,Blue Line (N),BLN,Other,Entry,Adult,30.00,OT-20240702-018701,2024-07-02 09:25:47
28375,55,Tagore Garden,60,Shadipur,Blue Line (N),BLN,QR Ticket,Entry,Senior Citizen,50.00,QR-20240608-574923,2024-06-08 17:37:40
28376,82,Noida Sector 52,77,Noida Sector 18,Blue Line (N),BLN,Other,Exit,Adult,30.00,OT-20240514-870105,2024-05-14 17:03:46
28377,7,Model Town,26,Malviya Nagar,Yellow Line,YL,Other,Entry,Adult,40.00,OT-20240704-655587,2024-07-04 17:27:33
28378,29,Chhatarpur,22,INA,Yellow Line,YL,Other,Entry,Student,10.00,OT-20240523-479118,2024-05-23 20:00:10
28379,84,Noida Sector 59,81,Noida Sector 34,Blue Line (N),BLN,Other,Entry,Adult,30.00,OT-20240528-674914,2024-05-28 10:47:45
28380,29,Chhatarpur,23,AIIMS,Yellow Line,YL,Other,Entry,Student,50.00,OT-20240719-851595,2024-07-19 08:00:52
28381,8,Guru Tegh Bahadur Nagar,26,Malviya Nagar,Yellow Line,YL,Other,Exit,Student,30.00,OT-20240704-713558,2024-07-04 16:28:50
28382,118,Karkarduma,109,Rajendra Nagar,Blue Line (V),BLV,QR Ticket,Exit,Concession,60.00,QR-20240525-068008,2024-05-25 09:14:54
28383,83,Noida Sector 61,61,Patel Nagar,Blue Line (N),BLN,Other,Entry,Adult,10.00,OT-20240513-625526,2024-05-13 20:46:32
28384,54,Subhash Nagar,144,Jama Masjid,Blue Line (N),BLN,Other,Entry,Adult,50.00,OT-20240525-651172,2024-05-25 21:16:58
28385,25,Hauz Khas,29,Chhatarpur,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240615-582856,2024-06-15 08:28:16
28386,116,Nirman Vihar,118,Karkarduma,Blue Line (V),BLV,Other,Entry,Concession,30.00,OT-20240430-957012,2024-04-30 08:21:05
28387,37,HUDA City Centre,18,Central Secretariat,Yellow Line,YL,NCMC,Exit,Student,50.00,NC-20240621-268412,2024-06-21 10:21:09
28388,30,Sultanpur,13,Chandni Chowk,Yellow Line,YL,QR Ticket,Entry,Student,30.00,QR-20240529-947519,2024-05-29 19:55:10
28389,119,Anand Vihar,120,Kaushambi,Blue Line (V),BLV,Other,Entry,Student,50.00,OT-20240503-660260,2024-05-03 19:58:49
28390,21,Jor Bagh,13,Chandni Chowk,Yellow Line,YL,Other,Entry,Senior Citizen,10.00,OT-20240510-895999,2024-05-10 20:37:25
28391,30,Sultanpur,25,Hauz Khas,Yellow Line,YL,Other,Exit,Adult,30.00,OT-20240708-751951,2024-07-08 14:25:23
28392,18,Central Secretariat,13,Chandni Chowk,Yellow Line,YL,Other,Exit,Adult,10.00,OT-20240520-066752,2024-05-20 15:49:25
28393,19,Udyog Bhawan,147,Janpath,Yellow Line,YL,Other,Exit,Adult,50.00,OT-20240731-943312,2024-07-31 18:43:34
28394,54,Subhash Nagar,47,Dwarka Mor,Blue Line (N),BLN,Other,Entry,Adult,50.00,OT-20240624-252100,2024-06-24 16:31:49
28395,12,Kashmere Gate,6,Azadpur,Yellow Line,YL,QR Ticket,Entry,Concession,10.00,QR-20240430-252859,2024-04-30 16:36:45
28396,119,Anand Vihar,1,Samaypur Badli,Blue Line (V),BLV,Other,Entry,Senior Citizen,30.00,OT-20240509-795654,2024-05-09 10:39:00
28397,7,Model Town,24,Green Park,Yellow Line,YL,QR Ticket,Entry,Student,50.00,QR-20240708-182769,2024-07-08 08:09:23
28398,138,Tikri Border,141,Brigadier Hoshiar Singh,Green Line,GL,Other,Entry,Senior Citizen,20.00,OT-20240617-830649,2024-06-17 19:18:56
28399,164,NHPC Chowk,171,Escorts Mujesar,Violet Line,VL,Other,Exit,Adult,30.00,OT-20240507-983872,2024-05-07 17:26:32
28400,61,Patel Nagar,68,Supreme Court,Blue Line (N),BLN,Other,Entry,Adult,60.00,OT-20240712-926324,2024-07-12 17:44:21
28401,25,Hauz Khas,16,Rajiv Chowk,Yellow Line,YL,Other,Entry,Adult,40.00,OT-20240512-378375,2024-05-12 09:17:25
28402,116,Nirman Vihar,117,Preet Vihar,Blue Line (V),BLV,Other,Entry,Student,50.00,OT-20240520-831435,2024-05-20 22:13:06
28403,132,Nangloi Railway Station,142,Satguru Ram Singh Marg,Green Line,GL,QR Ticket,Entry,Senior Citizen,20.00,QR-20240602-339322,2024-06-02 11:45:22
28404,25,Hauz Khas,16,Rajiv Chowk,Yellow Line,YL,Other,Entry,Concession,60.00,OT-20240621-314859,2024-06-21 05:40:02
28405,121,Vaishali,117,Preet Vihar,Blue Line (V),BLV,Other,Exit,Concession,50.00,OT-20240503-400097,2024-05-03 12:44:04
28406,27,Saket,34,Sikanderpur,Yellow Line,YL,QR Ticket,Entry,Senior Citizen,30.00,QR-20240725-426391,2024-07-25 09:41:09
28407,87,Rithala,106,Dilshad Garden,Red Line,RL,QR Ticket,Entry,Senior Citizen,10.00,QR-20240621-072437,2024-06-21 16:39:51
28408,8,Guru Tegh Bahadur Nagar,21,Jor Bagh,Yellow Line,YL,QR Ticket,Exit,Student,40.00,QR-20240804-257273,2024-08-04 09:09:23
28409,25,Hauz Khas,13,Chandni Chowk,Yellow Line,YL,QR Ticket,Entry,Adult,60.00,QR-20240501-651657,2024-05-01 18:55:01
28410,87,Rithala,94,Kanhaiya Nagar,Red Line,RL,QR Ticket,Exit,Adult,30.00,QR-20240703-340252,2024-07-03 09:00:55
28411,120,Kaushambi,121,Vaishali,Blue Line (V),BLV,Other,Entry,Senior Citizen,50.00,OT-20240730-670024,2024-07-30 18:08:56
28412,87,Rithala,89,Rohini East,Red Line,RL,QR Ticket,Exit,Adult,20.00,QR-20240603-316075,2024-06-03 15:03:32
28413,5,Adarsh Nagar,21,Jor Bagh,Yellow Line,YL,Other,Entry,Adult,40.00,OT-20240519-075520,2024-05-19 15:01:20
28414,25,Hauz Khas,160,Mohan Estate,Yellow Line,YL,Other,Exit,Concession,40.00,OT-20240612-019778,2024-06-12 13:14:48
28415,25,Hauz Khas,32,Arjan Garh,Yellow Line,YL,QR Ticket,Entry,Senior Citizen,50.00,QR-20240719-193086,2024-07-19 13:35:34
28416,37,HUDA City Centre,6,Azadpur,Yellow Line,YL,Other,Exit,Adult,60.00,OT-20240517-706807,2024-05-17 16:01:38
28417,54,Subhash Nagar,104,Mansarovar Park,Blue Line (N),BLN,Other,Entry,Adult,20.00,OT-20240606-561540,2024-06-06 12:00:53
28418,37,HUDA City Centre,3,Haiderpur Badli Mor,Yellow Line,YL,QR Ticket,Entry,Adult,40.00,QR-20240430-998875,2024-04-30 17:38:52
28419,25,Hauz Khas,22,INA,Yellow Line,YL,Other,Exit,Adult,20.00,OT-20240629-448633,2024-06-29 23:17:59
28420,32,Arjan Garh,21,Jor Bagh,Yellow Line,YL,Other,Exit,Adult,30.00,OT-20240611-618256,2024-06-11 20:06:06
28421,16,Rajiv Chowk,25,Hauz Khas,Yellow Line,YL,Other,Entry,Adult,40.00,OT-20240514-000437,2024-05-14 12:54:45
28422,70,Yamuna Bank,85,Noida Sector 62,Blue Line (N),BLN,Other,Entry,Adult,40.00,OT-20240712-784158,2024-07-12 21:58:52
28423,15,New Delhi,17,Patel Chowk,Yellow Line,YL,QR Ticket,Exit,Adult,40.00,QR-20240505-902770,2024-05-05 21:22:18
28424,25,Hauz Khas,17,Patel Chowk,Yellow Line,YL,Other,Entry,Senior Citizen,50.00,OT-20240529-800838,2024-05-29 10:06:57
28425,32,Arjan Garh,27,Saket,Yellow Line,YL,Other,Exit,Adult,60.00,OT-20240604-746271,2024-06-04 14:05:44
28426,25,Hauz Khas,21,Jor Bagh,Yellow Line,YL,Other,Exit,Senior Citizen,30.00,OT-20240627-565193,2024-06-27 06:08:28
28427,128,Peera Garhi,142,Satguru Ram Singh Marg,Green Line,GL,Other,Exit,Adult,20.00,OT-20240702-228745,2024-07-02 09:44:06
28428,84,Noida Sector 59,73,Mayur Vihar Extension,Blue Line (N),BLN,Other,Entry,Adult,10.00,OT-20240603-493918,2024-06-03 18:12:03
28429,151,Lajpat Nagar,165,Mewala Maharajpur,Violet Line,VL,Other,Entry,Concession,60.00,OT-20240705-383209,2024-07-05 19:09:25
28430,37,HUDA City Centre,2,Rohini Sector 18-19,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240624-181689,2024-06-24 11:01:03
28431,134,Mundka,133,Rajdhani Park,Green Line,GL,QR Ticket,Exit,Senior Citizen,60.00,QR-20240725-466176,2024-07-25 18:00:41
28432,31,Ghitorni,7,Model Town,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240602-633365,2024-06-02 19:35:06
28433,87,Rithala,104,Mansarovar Park,Red Line,RL,Other,Entry,Concession,20.00,OT-20240615-853148,2024-06-15 11:25:21
28434,15,New Delhi,33,Guru Dronacharya,Yellow Line,YL,Other,Entry,Adult,10.00,OT-20240623-532590,2024-06-23 19:56:17
28435,128,Peera Garhi,130,Maharaja Surajmal Stadium,Green Line,GL,Other,Entry,Adult,60.00,OT-20240627-856287,2024-06-27 13:33:36
28436,162,Badarpur Border,157,Harkesh Nagar Okhla,Violet Line,VL,Other,Entry,Adult,10.00,OT-20240603-939053,2024-06-03 09:10:46
28437,18,Central Secretariat,9,Vishwavidyalaya,Yellow Line,YL,Other,Entry,Adult,40.00,OT-20240603-552644,2024-06-03 08:17:28
28438,25,Hauz Khas,16,Rajiv Chowk,Yellow Line,YL,Other,Entry,Adult,40.00,OT-20240725-981021,2024-07-25 10:23:20
28439,81,Noida Sector 34,77,Noida Sector 18,Blue Line (N),BLN,Other,Exit,Adult,40.00,OT-20240530-541104,2024-05-30 13:48:29
28440,32,Arjan Garh,4,Jahangirpuri,Yellow Line,YL,Other,Entry,Student,30.00,OT-20240701-773923,2024-07-01 18:12:27
28441,97,Pratap Nagar,113,Hindon River,Red Line,RL,Other,Entry,Adult,60.00,OT-20240705-553509,2024-07-05 14:55:51
28442,98,Pulbangash,109,Rajendra Nagar,Red Line,RL,QR Ticket,Exit,Adult,10.00,QR-20240605-104137,2024-06-05 11:24:59
28443,97,Pratap Nagar,98,Pulbangash,Red Line,RL,Other,Exit,Adult,40.00,OT-20240622-217368,2024-06-22 19:51:24
28444,12,Kashmere Gate,3,Haiderpur Badli Mor,Yellow Line,YL,Other,Entry,Concession,20.00,OT-20240629-652137,2024-06-29 07:21:23
28445,119,Anand Vihar,116,Nirman Vihar,Blue Line (V),BLV,Other,Exit,Concession,60.00,OT-20240610-634258,2024-06-10 09:13:26
28446,83,Noida Sector 61,88,Rohini West,Blue Line (N),BLN,Other,Entry,Adult,60.00,OT-20240527-498300,2024-05-27 10:03:53
28447,25,Hauz Khas,6,Azadpur,Yellow Line,YL,QR Ticket,Entry,Adult,30.00,QR-20240603-312295,2024-06-03 16:42:50
28448,36,IFFCO Chowk,4,Jahangirpuri,Yellow Line,YL,QR Ticket,Entry,Adult,50.00,QR-20240725-602685,2024-07-25 10:01:22
28449,46,Dwarka,130,Maharaja Surajmal Stadium,Blue Line (N),BLN,QR Ticket,Exit,Adult,60.00,QR-20240719-777656,2024-07-19 16:05:07
28450,68,Supreme Court,47,Dwarka Mor,Blue Line (N),BLN,Other,Exit,Student,50.00,OT-20240725-477337,2024-07-25 14:14:15
28451,25,Hauz Khas,5,Adarsh Nagar,Yellow Line,YL,Other,Exit,Student,50.00,OT-20240622-126461,2024-06-22 05:47:11
28452,104,Mansarovar Park,110,Shyam Park,Red Line,RL,Other,Exit,Adult,60.00,OT-20240628-915273,2024-06-28 17:11:39
28453,22,INA,36,IFFCO Chowk,Yellow Line,YL,Other,Exit,Concession,60.00,OT-20240730-579930,2024-07-30 13:24:09
28454,29,Chhatarpur,37,HUDA City Centre,Yellow Line,YL,QR Ticket,Entry,Concession,40.00,QR-20240705-443719,2024-07-05 07:59:03
28455,107,Shaheed Nagar,110,Shyam Park,Red Line,RL,Other,Exit,Adult,40.00,OT-20240510-855749,2024-05-10 09:22:27
28456,119,Anand Vihar,41,Dwarka Sector 10,Blue Line (V),BLV,Other,Entry,Adult,60.00,OT-20240721-839033,2024-07-21 20:11:48
28457,21,Jor Bagh,2,Rohini Sector 18-19,Yellow Line,YL,Other,Exit,Adult,30.00,OT-20240725-723288,2024-07-25 14:49:27
28458,98,Pulbangash,97,Pratap Nagar,Red Line,RL,QR Ticket,Exit,Adult,40.00,QR-20240512-549156,2024-05-12 21:55:45
28459,151,Lajpat Nagar,39,Dwarka Sector 8,Violet Line,VL,Other,Entry,Adult,20.00,OT-20240729-488901,2024-07-29 15:36:18
28460,38,Dwarka Sector 21,83,Noida Sector 61,Blue Line (N),BLN,Other,Exit,Senior Citizen,40.00,OT-20240730-590387,2024-07-30 22:29:37
28461,123,Punjabi Bagh,126,Paschim Vihar East,Green Line,GL,Other,Entry,Adult,50.00,OT-20240725-149340,2024-07-25 16:10:37
28462,115,Laxmi Nagar,116,Nirman Vihar,Blue Line (V),BLV,QR Ticket,Entry,Adult,40.00,QR-20240713-324123,2024-07-13 06:45:40
28463,116,Nirman Vihar,115,Laxmi Nagar,Blue Line (V),BLV,Other,Exit,Student,40.00,OT-20240701-462134,2024-07-01 16:11:58
28464,52,Janakpuri East,46,Dwarka,Blue Line (N),BLN,Other,Exit,Adult,60.00,OT-20240616-852097,2024-06-16 18:19:56
28465,15,New Delhi,9,Vishwavidyalaya,Yellow Line,YL,Other,Entry,Concession,40.00,OT-20240713-699578,2024-07-13 18:18:58
28466,40,Dwarka Sector 9,77,Noida Sector 18,Blue Line (N),BLN,Other,Exit,Adult,50.00,OT-20240505-913101,2024-05-05 19:30:51
28467,28,Qutab Minar,36,IFFCO Chowk,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240701-748711,2024-07-01 15:01:04
28468,142,Satguru Ram Singh Marg,123,Punjabi Bagh,Green Line,GL,Other,Exit,Adult,20.00,OT-20240507-077066,2024-05-07 16:55:28
28469,15,New Delhi,7,Model Town,Yellow Line,YL,Other,Entry,Adult,30.00,OT-20240504-133526,2024-05-04 20:00:04
28470,58,Moti Nagar,81,Noida Sector 34,Blue Line (N),BLN,QR Ticket,Exit,Student,20.00,QR-20240629-222218,2024-06-29 13:09:10
28471,61,Patel Nagar,59,Kirti Nagar,Blue Line (N),BLN,Other,Entry,Adult,50.00,OT-20240516-560250,2024-05-16 09:14:55
28472,34,Sikanderpur,6,Azadpur,Yellow Line,YL,Other,Exit,Student,20.00,OT-20240527-618731,2024-05-27 12:07:25
28473,25,Hauz Khas,28,Qutab Minar,Yellow Line,YL,Other,Exit,Adult,30.00,OT-20240726-190859,2024-07-26 21:28:10
28474,120,Kaushambi,117,Preet Vihar,Blue Line (V),BLV,Other,Entry,Concession,60.00,OT-20240615-387642,2024-06-15 14:32:46
28475,116,Nirman Vihar,120,Kaushambi,Blue Line (V),BLV,Other,Exit,Senior Citizen,10.00,OT-20240707-406522,2024-07-07 11:02:53
28476,5,Adarsh Nagar,32,Arjan Garh,Yellow Line,YL,Other,Entry,Student,30.00,OT-20240529-581157,2024-05-29 21:33:49
28477,90,Pitampura,112,Arthala,Red Line,RL,Other,Exit,Adult,60.00,OT-20240503-007316,2024-05-03 08:37:55
28478,97,Pratap Nagar,87,Rithala,Red Line,RL,QR Ticket,Entry,Adult,40.00,QR-20240518-179407,2024-05-18 08:48:15
28479,115,Laxmi Nagar,120,Kaushambi,Blue Line (V),BLV,Other,Exit,Adult,40.00,OT-20240715-646913,2024-07-15 20:55:48
28480,44,Dwarka Sector 13,74,New Ashok Nagar,Blue Line (N),BLN,QR Ticket,Exit,Adult,50.00,QR-20240702-668210,2024-07-02 12:13:25
28481,18,Central Secretariat,20,Lok Kalyan Marg,Yellow Line,YL,QR Ticket,Exit,Adult,40.00,QR-20240613-384699,2024-06-13 14:22:21
28482,37,HUDA City Centre,15,New Delhi,Yellow Line,YL,Other,Entry,Adult,60.00,OT-20240605-845351,2024-06-05 12:36:07
28483,64,Jhandewalan,81,Noida Sector 34,Blue Line (N),BLN,Other,Exit,Adult,40.00,OT-20240628-717352,2024-06-28 09:47:02
28484,113,Hindon River,112,Arthala,Red Line,RL,QR Ticket,Entry,Adult,20.00,QR-20240523-434817,2024-05-23 08:48:10
28485,84,Noida Sector 59,50,Uttam Nagar East,Blue Line (N),BLN,QR Ticket,Entry,Adult,60.00,QR-20240518-741256,2024-05-18 18:12:02
28486,18,Central Secretariat,21,Jor Bagh,Yellow Line,YL,Other,Entry,Adult,40.00,OT-20240617-287466,2024-06-17 08:48:34
28487,120,Kaushambi,156,Govind Puri,Blue Line (V),BLV,Other,Exit,Adult,60.00,OT-20240713-885948,2024-07-13 18:07:44
28488,46,Dwarka,66,Barakhamba Road,Blue Line (N),BLN,Other,Entry,Concession,10.00,OT-20240512-383657,2024-05-12 19:56:43
28489,21,Jor Bagh,35,MG Road,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240731-133620,2024-07-31 10:26:15
28490,5,Adarsh Nagar,21,Jor Bagh,Yellow Line,YL,Other,Entry,Senior Citizen,60.00,OT-20240516-484709,2024-05-16 14:13:24
28491,104,Mansarovar Park,96,Shastri Nagar,Red Line,RL,Other,Exit,Adult,50.00,OT-20240709-842474,2024-07-09 13:28:05
28492,92,Netaji Subhash Place,103,Shahdara,Red Line,RL,Other,Exit,Adult,20.00,OT-20240704-402435,2024-07-04 19:03:12
28493,139,Pandit Shree Ram Sharma,133,Rajdhani Park,Green Line,GL,QR Ticket,Entry,Adult,20.00,QR-20240522-852655,2024-05-22 10:37:51
28494,12,Kashmere Gate,19,Udyog Bhawan,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240708-854081,2024-07-08 18:16:38
28495,133,Rajdhani Park,69,Indraprastha,Green Line,GL,Other,Entry,Adult,30.00,OT-20240507-560924,2024-05-07 08:23:38
28496,18,Central Secretariat,9,Vishwavidyalaya,Yellow Line,YL,Other,Exit,Concession,40.00,OT-20240514-597612,2024-05-14 08:10:42
28497,18,Central Secretariat,37,HUDA City Centre,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240804-448773,2024-08-04 15:19:42
28498,70,Yamuna Bank,72,Mayur Vihar-I,Blue Line (N),BLN,Other,Entry,Concession,30.00,OT-20240723-006900,2024-07-23 20:13:47
28499,123,Punjabi Bagh,127,Paschim Vihar West,Green Line,GL,Other,Exit,Adult,40.00,OT-20240526-291274,2024-05-26 07:36:46
28500,21,Jor Bagh,15,New Delhi,Yellow Line,YL,NCMC,Exit,Adult,40.00,NC-20240709-768785,2024-07-09 19:22:47
28501,98,Pulbangash,89,Rohini East,Red Line,RL,Other,Exit,Senior Citizen,60.00,OT-20240515-669748,2024-05-15 19:22:27
28502,165,Mewala Maharajpur,162,Badarpur Border,Violet Line,VL,Other,Exit,Adult,30.00,OT-20240517-594228,2024-05-17 08:16:16
28503,61,Patel Nagar,67,Mandi House,Blue Line (N),BLN,Other,Exit,Adult,40.00,OT-20240713-819785,2024-07-13 20:58:18
